lemma,rank,pos,family,rank_block,translation,canonical_lemma,source_method,template_id,quality_tier,failure_reason,policy_exclusion_reason
casos,851,n,n,1_1000,the fruit of a very tart species of guava,caso,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
cállate,862,v,v,1_1000,shut up!,cállate,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
pesar,864,v,v,1_1000,to weigh,pesar,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
pruebas,867,n,n,1_1000,proof,prueba,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
siglo,869,n,n,1_1000,century,siglo,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
uh,872,interj,interj,1_1000,used to express disappointment or disdain,uh,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
baja,875,adj,adj,1_1000,casualty; loss,bajo,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
quienes,876,pron,pron,1_1000,who,quien,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
hicieron,878,v,v,1_1000,to do,hacer,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
verlo,885,v,v,1_1000,to see; to spot,verlo,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
decirte,886,v,v,1_1000,to say; to tell,decirte,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
haz,889,n,n,1_1000,bundle,haz,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
próximo,896,adj,adj,1_1000,near,próximo,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
total,897,adj,adj,1_1000,total; complete; outright,total,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
sal,898,n,n,1_1000,salt,sal,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
pase,900,v,v,1_1000,pass; permit,pasar,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
cualquiera,901,pron,pron,1_1000,anyone; whoever; whomever,cualquiera,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
posición,910,n,n,1_1000,position,posición,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
nuevos,914,adj,adj,1_1000,new,nuevo,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
encanta,918,v,v,1_1000,charm; captivation,encantar,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
adónde,922,adv,adv,1_1000,to where; whither; whereto,adónde,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
debido,925,adj,adj,1_1000,owed,debido,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
m,928,letter,letter,1_1000,letter,m,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,policy_excluded_letter
vosotros,930,pron,pron,1_1000,you; you guys,vosotros,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
fuiste,932,v,v,1_1000,to be,fuiste,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
tipos,933,n,n,1_1000,tip,tipo,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
radio,943,n,n,1_1000,radio,radio,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
ex,950,,residual,1_1000,former; ex-,ex,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
llamo,951,v,v,1_1000,to summon; to call,llamar,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
corte,957,n,n,1_1000,cut,corte,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
viste,962,v,v,1_1000,you know,ver,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
pude,968,v,v,1_1000,to be able to; can,poder,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
común,969,adj,adj,1_1000,common; ordinary,común,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
creí,971,v,v,1_1000,to believe,creer,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
sientes,973,v,v,1_1000,to feel,sentir,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
entendido,980,adj,adj,1_1000,expert,entendido,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
quisiera,981,v,v,1_1000,to desire; to want; to want to,querer,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
michael,982,none,residual,1_1000,michael,michael,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
podrían,983,v,v,1_1000,to be able to; can,poder,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
jóvenes,985,adj,adj,1_1000,young; youthful,joven,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
datos,994,n,n,1_1000,data,dato,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
defensa,995,n,n,1_1000,defense,defensa,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
eras,999,v,v,1_1000,to be,eras,no_candidate_found,no_candidate_found,no_candidate_found,no_publishable_candidate,
